GEOID10,race,sex,age,age_v
391119668001011,1,1,20,72
391119668001011,1,1,20,72
391119668001014,1,1,9,28
391119668001014,1,2,9,27
391119668001014,1,2,15,58
391119668001014,1,1,17,62
391119668001015,1,1,12,42
391119668001015,1,2,13,48
391119668001015,1,1,16,60
391119668001015,1,2,16,60
391119668001015,1,1,19,67
391119668001015,1,2,19,67
391119668001016,1,1,1,0
391119668001016,1,1,1,3
391119668001016,1,2,1,3
391119668001016,1,2,1,0
391119668001016,1,1,2,5
391119668001016,1,1,2,7
391119668001016,1,2,2,6
391119668001016,1,1,3,11
391119668001016,1,1,3,12
391119668001016,1,2,3,10
391119668001016,1,1,4,15
391119668001016,1,2,10,33
391119668001016,1,2,10,32
391119668001016,1,1,11,35
391119668001016,1,1,11,36
391119668001016,1,1,11,37
391119668001016,1,2,11,36
391119668001016,1,1,12,42
391119668001016,1,2,14,50
391119668001016,1,2,15,56
391119668001016,1,1,16,60
391119668001016,1,2,23,90
391119668001017,1,2,1,1
391119668001017,1,2,2,6
391119668001017,1,2,3,10
391119668001017,1,2,5,18
391119668001017,1,2,6,20
391119668001017,1,2,10,32
391119668001017,1,1,12,41
391119668001017,1,1,12,43
391119668001017,1,2,12,40
391119668001017,1,1,20,71
391119668001017,1,1,20,73
391119668001017,1,2,20,73
391119668001017,1,2,20,70
391119668001019,1,1,7,21
391119668001019,1,2,7,21
391119668001019,1,1,15,56
391119668001019,1,2,15,55
391119668001019,1,2,15,56
391119668001019,1,2,16,60
391119668001019,1,1,20,73
391119668001021,1,1,9,27
391119668001021,1,1,9,28
391119668001021,1,2,21,76
391119668001021,1,1,22,80
391119668001022,1,2,1,3
391119668001022,1,2,1,3
391119668001022,1,2,2,7
391119668001022,1,2,2,6
391119668001022,1,2,2,6
391119668001022,1,2,2,5
391119668001022,1,1,3,10
391119668001022,1,2,3,10
391119668001022,1,2,5,18
391119668001022,1,2,8,23
391119668001022,1,1,9,25
391119668001022,1,1,9,27
391119668001022,1,1,9,25
391119668001022,1,2,9,25
391119668001022,1,2,9,26
391119668001022,1,2,9,26
391119668001022,1,1,10,32
391119668001022,1,1,11,36
391119668001022,1,2,11,36
391119668001022,1,1,12,40
391119668001022,1,1,12,42
391119668001022,1,1,13,45
391119668001022,1,1,13,45
391119668001022,1,1,13,46
391119668001022,1,2,13,47
391119668001022,1,2,13,47
391119668001022,1,2,13,48
391119668001022,1,1,14,53
391119668001022,1,1,14,50
391119668001022,1,1,14,53
391119668001022,1,1,14,51
391119668001022,1,2,14,52
391119668001022,1,2,14,52
391119668001022,1,2,14,51
391119668001022,1,1,15,57
391119668001022,1,2,15,56
391119668001022,1,2,15,56
391119668001022,1,2,17,63
391119668001022,1,1,19,68
391119668001022,1,2,19,68
391119668001022,1,1,20,72
391119668001022,1,2,20,72
391119668001023,1,2,19,68
391119668001023,1,1,20,71
391119668001023,1,1,21,76
391119668001023,1,2,21,76
391119668001027,1,2,1,0
391119668001027,1,2,1,1
391119668001027,1,2,1,3
391119668001027,1,2,1,3
391119668001027,1,1,2,8
391119668001027,1,2,2,5
391119668001027,1,2,2,8
391119668001027,1,2,2,7
391119668001027,1,2,2,6
391119668001027,1,2,2,6
391119668001027,1,1,3,12
391119668001027,1,1,3,12
391119668001027,1,1,3,13
391119668001027,1,1,3,12
391119668001027,1,1,3,12
391119668001027,1,2,3,12
391119668001027,1,1,5,18
391119668001027,1,2,5,18
391119668001027,4,2,6,20
391119668001027,1,1,7,21
391119668001027,1,1,8,23
391119668001027,1,1,9,28
391119668001027,1,2,9,28
391119668001027,1,2,9,28
391119668001027,1,1,11,37
391119668001027,1,1,12,40
391119668001027,1,2,12,42
391119668001027,1,2,12,42
391119668001027,1,1,13,48
391119668001027,1,2,13,47
391119668001027,1,2,13,45
391119668001027,1,2,13,48
391119668001027,1,2,13,47
391119668001027,1,1,14,53
391119668001027,1,1,14,52
391119668001027,1,1,14,51
391119668001027,1,2,14,51
391119668001027,7,2,14,50
391119668001027,1,1,15,55
391119668001027,1,1,16,60
391119668001027,1,2,16,60
391119668001027,1,1,17,62
391119668001027,1,2,17,62
391119668001027,1,2,17,62
391119668001027,1,1,18,65
391119668001027,1,1,19,68
391119668001027,1,1,19,67
391119668001027,1,2,19,68
391119668001027,1,1,20,71
391119668001027,1,1,20,72
391119668001027,1,1,22,82
391119668001027,1,2,22,80
391119668001027,1,2,22,82
391119668001028,1,2,1,1
391119668001028,1,2,3,12
391119668001028,1,1,11,35
391119668001028,1,2,11,35
391119668001028,1,2,14,53
391119668001028,1,2,23,86
391119668001029,1,2,5,18
391119668001029,1,2,10,31
391119668001029,1,2,10,33
391119668001029,1,1,12,43
391119668001029,1,2,12,43
391119668001029,1,2,12,40
391119668001029,1,2,12,40
391119668001029,1,1,13,48
391119668001029,1,1,13,48
391119668001029,1,1,13,47
391119668001029,1,1,13,48
391119668001029,1,2,13,48
391119668001029,1,1,14,52
391119668001029,1,1,15,56
391119668001029,1,1,15,56
391119668001029,1,2,15,57
391119668001029,1,2,15,56
391119668001029,1,2,15,57
391119668001029,1,2,17,62
391119668001030,1,2,4,16
391119668001030,1,2,5,18
391119668001030,1,1,7,21
391119668001030,1,2,8,23
391119668001030,1,1,12,43
391119668001030,1,1,14,50
391119668001030,1,2,14,51
391119668001030,1,2,14,50
391119668001030,1,2,17,63
391119668001030,1,1,18,65
391119668001030,1,1,20,72
391119668001030,1,2,20,72
391119668001030,1,1,22,81
391119668001031,1,1,10,32
391119668001031,1,1,17,62
391119668001031,1,2,17,62
391119668001031,7,1,21,77
391119668001031,1,2,22,80
391119668001032,1,1,1,2
391119668001032,1,1,1,3
391119668001032,1,1,2,6
391119668001032,1,2,2,5
391119668001032,1,2,2,7
391119668001032,1,2,2,6
391119668001032,1,1,3,11
391119668001032,1,1,3,13
391119668001032,1,2,3,12
391119668001032,1,1,8,23
391119668001032,1,2,8,22
391119668001032,1,2,8,22
391119668001032,1,1,10,33
391119668001032,1,2,10,30
391119668001032,1,2,10,30
391119668001032,1,2,10,31
391119668001032,1,1,11,38
391119668001032,1,1,11,38
391119668001032,1,1,11,35
391119668001032,1,2,11,35
391119668001032,1,1,12,43
391119668001032,1,1,12,40
391119668001032,1,2,12,41
391119668001032,1,1,13,47
391119668001032,1,1,13,47
391119668001032,1,2,14,53
391119668001032,1,2,14,52
391119668001032,1,2,14,50
391119668001032,4,2,14,53
391119668001032,1,2,15,57
391119668001032,1,2,15,55
391119668001032,1,2,15,55
391119668001032,1,1,16,60
391119668001032,1,1,17,62
391119668001032,1,1,18,65
391119668001032,1,2,20,70
391119668001032,1,2,20,70
391119668001032,1,1,21,76
391119668001032,1,1,21,77
391119668001032,1,2,21,76
391119668001032,1,2,22,83
391119668001033,1,2,13,48
391119668001033,1,1,15,57
391119668001034,1,1,3,11
391119668001034,1,1,3,10
391119668001034,1,2,4,15
391119668001034,1,1,6,20
391119668001034,1,2,6,20
391119668001034,1,1,7,21
391119668001034,1,2,11,35
391119668001034,1,1,12,42
391119668001034,1,1,12,40
391119668001034,1,1,12,42
391119668001034,1,2,12,42
391119668001034,1,2,12,43
391119668001034,1,1,13,47
391119668001034,1,2,13,45
391119668001034,1,1,15,57
391119668001034,1,2,15,56
391119668001034,1,2,15,57
391119668001034,1,2,16,60
391119668001034,1,1,17,63
391119668001034,1,1,18,65
391119668001034,1,2,18,65
391119668001034,1,1,19,68
391119668001034,1,1,19,68
391119668001034,1,2,19,67
391119668001034,1,1,21,76
391119668001034,1,2,21,75
391119668001036,1,1,11,36
391119668001036,1,1,14,52
391119668001036,1,1,14,53
391119668001036,1,2,14,52
391119668001036,1,2,15,55
391119668001036,1,2,23,87
391119668001037,1,1,1,3
391119668001037,1,2,1,2
391119668001037,1,2,1,3
391119668001037,1,2,8,22
391119668001037,1,1,9,25
391119668001037,1,1,9,27
391119668001037,1,2,9,27
391119668001037,1,1,13,47
391119668001037,1,2,14,50
391119668001037,1,2,19,68
391119668001038,1,2,1,3
391119668001038,1,2,1,2
391119668001038,1,1,2,8
391119668001038,1,1,2,8
391119668001038,1,1,2,6
391119668001038,1,2,2,6
391119668001038,1,2,2,5
391119668001038,1,1,3,12
391119668001038,1,1,4,15
391119668001038,1,2,8,23
391119668001038,1,2,9,28
391119668001038,1,1,10,32
391119668001038,1,2,10,32
391119668001038,1,2,10,33
391119668001038,1,1,11,35
391119668001038,1,1,11,36
391119668001038,1,2,11,38
391119668001038,1,1,12,43
391119668001038,1,1,14,51
391119668001038,1,2,14,51
391119668001038,1,1,15,56
391119668001038,1,1,15,58
391119668001038,1,2,15,57
391119668001038,1,1,17,62
391119668001038,1,2,17,62
391119668001038,1,1,21,78
391119668001039,1,2,2,7
391119668001039,1,2,11,37
391119668001040,1,1,23,87
391119668001041,1,2,3,10
391119668001041,1,2,12,43
391119668001041,1,1,13,46
391119668001041,1,1,20,71
391119668001042,1,2,19,67
391119668001042,1,1,20,71
391119668001044,1,2,2,6
391119668001044,1,1,3,13
391119668001044,1,2,3,11
391119668001044,1,1,4,16
391119668001044,1,1,4,15
391119668001044,1,1,4,15
391119668001044,1,2,5,18
391119668001044,1,1,9,28
391119668001044,1,2,9,25
391119668001044,1,1,10,33
391119668001044,1,2,11,36
391119668001044,1,2,11,35
391119668001044,1,1,12,40
391119668001044,1,1,12,42
391119668001044,1,1,13,46
391119668001044,1,2,13,48
391119668001044,1,2,13,46
391119668001044,1,1,15,55
391119668001044,1,2,17,62
391119668001044,1,2,19,67
391119668001044,1,1,20,73
391119668001044,1,1,20,71
391119668001044,1,2,20,70
391119668001044,1,1,21,76
391119668001044,1,1,21,76
391119668001044,1,2,21,78
391119668001045,1,2,22,80
391119668001045,1,1,23,89
391119668001046,1,1,1,3
391119668001046,1,2,4,16
391119668001046,1,2,4,16
391119668001046,1,1,9,28
391119668001046,1,1,9,25
391119668001046,1,2,10,31
391119668001046,1,2,11,36
391119668001046,1,2,12,40
391119668001046,1,1,13,48
391119668001046,1,1,13,46
391119668001046,1,1,13,45
391119668001046,1,1,13,45
391119668001046,1,2,13,48
391119668001046,1,2,13,47
391119668001047,1,2,2,7
391119668001047,1,2,11,36
391119668001047,1,1,14,52
391119668001050,1,2,15,56
391119668001050,1,1,16,60
391119668001051,1,2,18,65
391119668001051,1,1,20,72
391119668001052,1,1,8,22
391119668001052,1,1,13,46
391119668001052,7,1,13,48
391119668001053,1,1,1,2
391119668001053,1,2,4,16
391119668001053,1,2,5,18
391119668001053,1,1,10,30
391119668001053,1,2,11,35
391119668001053,1,2,12,43
391119668001053,1,2,12,43
391119668001053,1,1,14,50
391119668001053,1,2,16,60
391119668001053,1,2,22,81
391119668001055,1,1,14,51
391119668001055,1,2,21,77
391119668001055,1,2,22,83
391119668001057,1,1,9,28
391119668001058,1,1,15,58
391119668001058,1,2,15,57
391119668001058,1,1,18,65
391119668001058,1,1,19,67
391119668001058,1,1,19,67
391119668001058,1,2,20,70
391119668001058,1,2,22,83
391119668001058,1,1,23,87
391119668001060,1,2,10,32
391119668001060,1,1,13,46
391119668001060,1,2,14,52
391119668001060,1,1,15,57
391119668001061,1,2,4,15
391119668001061,1,2,4,16
391119668001061,1,1,11,38
391119668001061,1,2,12,41
391119668001064,1,1,1,3
391119668001064,1,2,1,2
391119668001064,1,2,1,3
391119668001064,1,1,4,16
391119668001064,1,1,5,18
391119668001064,1,1,9,27
391119668001064,1,1,9,27
391119668001064,1,2,9,26
391119668001064,1,2,9,27
391119668001064,1,1,10,31
391119668001064,1,1,10,33
391119668001064,1,2,12,41
391119668001064,1,1,13,48
391119668001064,1,1,13,45
391119668001064,1,2,14,53
391119668001064,1,2,14,50
391119668001064,1,2,14,51
391119668001064,1,1,15,57
391119668001064,1,1,16,60
391119668001064,1,1,16,60
391119668001064,1,2,16,60
391119668001064,1,1,17,62
391119668001064,1,2,17,63
391119668001064,1,2,17,63
391119668001064,1,2,19,67
391119668001064,1,1,20,70
391119668001064,1,1,20,73
391119668001064,1,2,22,82
391119668001064,1,2,23,89
391119668001067,1,1,2,6
391119668001067,1,1,3,12
391119668001067,1,2,10,30
391119668001067,1,1,11,37
391119668001067,1,2,14,51
391119668001067,1,2,16,60
391119668001067,1,1,17,62
391119668001068,1,1,13,45
391119668001068,1,2,13,48
391119668001068,1,2,16,60
391119668001068,1,1,17,62
391119668001068,1,2,21,78
391119668001071,1,1,2,6
391119668001071,1,1,3,13
391119668001071,1,2,3,12
391119668001071,1,2,9,25
391119668001071,1,1,10,31
391119668001071,1,2,17,62
391119668001071,1,1,18,65
391119668001073,1,2,13,47
391119668001073,1,2,17,63
391119668001073,7,1,21,76
391119668001075,1,2,21,75
391119668001078,1,1,16,60
391119668001080,1,1,13,48
391119668001080,1,2,18,65
391119668001081,1,1,1,0
391119668001081,1,1,1,2
391119668001081,1,2,1,3
391119668001081,1,1,3,11
391119668001081,1,1,3,11
391119668001081,1,1,3,12
391119668001081,1,1,4,16
391119668001081,1,2,4,16
391119668001081,1,2,4,16
391119668001081,1,1,5,18
391119668001081,1,2,6,20
391119668001081,1,1,8,22
391119668001081,1,2,8,23
391119668001081,1,1,11,36
391119668001081,1,2,11,38
391119668001081,1,2,12,40
391119668001081,1,1,13,45
391119668001081,1,2,13,45
391119668001081,1,1,14,53
391119668001081,1,1,14,53
391119668001081,1,2,14,52
391119668001081,1,1,15,58
391119668001081,1,2,15,56
391119668001081,1,2,15,57
391119668001081,1,1,16,60
391119668001081,1,1,21,78
391119668001081,1,1,21,77
391119668001084,1,1,1,3
391119668001084,1,2,2,5
391119668001084,1,2,8,23
391119668001085,1,2,1,0
391119668001085,1,2,7,21
391119668001085,1,1,8,22
391119668001085,2,1,9,25
391119668001085,1,2,10,30
391119668001085,1,1,12,40
391119668001085,2,1,12,40
391119668001085,1,2,14,51
391119668001085,1,2,20,72
391119668001088,7,1,2,6
391119668001088,4,2,11,38
391119668001088,1,1,16,60
391119668001089,1,1,1,2
391119668001089,1,1,1,0
391119668001089,1,2,1,0
391119668001089,1,1,2,5
391119668001089,1,1,3,11
391119668001089,1,2,3,10
391119668001089,1,1,5,18
391119668001089,1,2,5,18
391119668001089,1,1,7,21
391119668001089,1,1,7,21
391119668001089,1,1,8,22
391119668001089,1,2,8,23
391119668001089,1,2,8,22
391119668001089,1,2,8,22
391119668001089,1,1,9,27
391119668001089,1,1,9,27
391119668001089,1,1,9,25
391119668001089,1,1,9,26
391119668001089,1,2,9,28
391119668001089,1,1,10,31
391119668001089,1,2,10,32
391119668001089,1,2,11,35
391119668001089,1,1,12,40
391119668001089,1,1,12,40
391119668001089,1,1,12,43
391119668001089,1,2,13,46
391119668001089,1,2,13,45
391119668001089,1,2,13,48
391119668001089,1,1,14,50
391119668001089,1,2,15,58
391119668001089,1,2,15,57
391119668001089,1,1,16,60
391119668001089,1,1,16,60
391119668001089,1,2,16,60
391119668001089,1,1,17,62
391119668001089,1,1,19,68
391119668001089,1,2,19,67
391119668001089,1,1,20,70
391119668001089,1,1,20,71
391119668001089,1,2,20,73
391119668001089,1,1,21,77
391119668001089,1,1,21,78
391119668001089,1,2,21,78
391119668001089,1,2,21,75
391119668001089,1,2,21,77
391119668001089,1,2,22,83
391119668001089,1,2,22,82
391119668001089,1,2,22,80
391119668001089,1,2,22,81
391119668001089,1,2,22,82
391119668001089,1,1,23,92
391119668001090,1,1,1,2
391119668001090,1,1,2,5
391119668001090,1,1,3,12
391119668001090,1,2,3,13
391119668001090,1,2,10,32
391119668001090,1,1,11,35
391119668001090,1,2,19,67
391119668001091,1,1,1,0
391119668001091,1,2,3,11
391119668001091,1,2,3,11
391119668001091,1,2,11,37
391119668001091,1,1,13,48
391119668001091,1,1,15,58
391119668001092,1,2,10,30
391119668001092,1,1,11,35
391119668001092,1,2,15,57
391119668001092,1,1,16,60
391119668001092,1,2,16,60
391119668001092,1,2,21,76
391119668001092,1,1,22,80
391119668001092,1,2,23,87
391119668001092,1,2,23,87
391119668001093,1,1,3,12
391119668001093,1,1,4,15
391119668001093,1,2,4,15
391119668001093,1,1,7,21
391119668001093,1,2,8,22
391119668001093,1,1,13,48
391119668001093,1,2,14,51
391119668001093,1,2,14,53
391119668001093,1,2,15,57
391119668001093,1,1,18,65
391119668001094,1,2,17,62
391119668001094,1,2,18,65
391119668001094,1,1,19,68
391119668001094,1,1,22,81
391119668001094,1,2,22,80
391119668001094,1,2,23,95
391119668001096,1,1,1,0
391119668001096,1,1,1,0
391119668001096,1,1,2,7
391119668001096,1,2,2,5
391119668001096,1,1,3,11
391119668001096,1,2,3,12
391119668001096,1,2,3,10
391119668001096,1,1,4,15
391119668001096,1,2,4,15
391119668001096,1,2,4,15
391119668001096,1,2,4,15
391119668001096,1,1,8,23
391119668001096,1,2,8,22
391119668001096,1,1,10,30
391119668001096,1,1,10,31
391119668001096,1,2,10,30
391119668001096,1,2,10,33
391119668001096,1,2,10,31
391119668001096,1,2,10,31
391119668001096,1,1,11,37
391119668001096,1,2,11,37
391119668001096,1,1,12,43
391119668001096,1,1,12,40
391119668001096,1,1,12,41
391119668001096,1,2,12,43
391119668001096,7,2,12,42
391119668001096,7,2,12,43
391119668001096,1,1,13,48
391119668001096,1,2,13,47
391119668001096,1,2,13,45
391119668001096,1,2,13,45
391119668001096,1,1,14,51
391119668001096,1,1,14,53
391119668001096,1,2,14,52
391119668001096,1,2,14,53
391119668001096,1,1,15,58
391119668001096,1,1,15,57
391119668001096,1,2,15,55
391119668001096,1,2,15,56
391119668001096,1,2,17,62
391119668001096,1,2,17,62
391119668001096,1,2,17,62
391119668001096,1,2,17,63
391119668001096,1,2,17,63
391119668001096,1,1,18,65
391119668001096,1,1,18,65
391119668001096,1,1,18,65
391119668001096,1,1,18,65
391119668001096,1,2,18,65
391119668001096,1,1,19,67
391119668001096,1,1,19,67
391119668001096,1,2,19,67
391119668001096,1,1,20,70
391119668001096,1,1,20,70
391119668001096,1,1,20,70
391119668001096,1,2,20,73
391119668001096,1,2,20,71
391119668001096,1,2,20,70
391119668001096,1,1,21,75
391119668001096,1,2,21,78
391119668001096,1,2,21,75
391119668001096,1,2,21,78
391119668001096,1,2,22,83
391119668001096,1,2,22,82
391119668001096,1,2,22,82
391119668001096,1,1,23,91
391119668001096,1,1,23,93
391119668001096,1,2,23,91
391119668001096,1,2,23,91
391119668001096,1,2,23,87
391119668001096,1,2,23,91
391119668001096,1,2,23,99
391119668001096,1,2,23,91
391119668001097,1,2,12,42
391119668001097,1,1,15,55
391119668001098,1,1,21,77
391119668001098,1,2,21,75
391119668001098,1,1,23,93
391119668001100,1,2,4,16
391119668001100,1,1,8,23
391119668001100,1,1,12,41
391119668001100,1,1,13,45
391119668001100,1,2,15,58
391119668001100,1,2,16,60
391119668001100,1,1,17,63
391119668001100,1,1,18,65
391119668001100,1,2,23,90
391119668001105,1,1,1,1
391119668001105,1,1,1,1
391119668001105,1,2,2,8
391119668001105,1,2,3,10
391119668001105,1,2,9,25
391119668001105,1,2,10,30
391119668001105,1,1,11,35
391119668001105,1,1,11,36
391119668001105,1,2,11,38
391119668001105,1,1,12,43
391119668001105,1,2,13,47
391119668001105,1,1,17,62
391119668001105,1,1,19,68
391119668001106,1,1,3,11
391119668001106,1,1,4,15
391119668001106,1,1,7,21
391119668001106,1,1,11,38
391119668001106,1,1,13,47
391119668001106,1,1,13,46
391119668001106,1,2,13,46
391119668001106,1,2,13,48
391119668001106,1,2,14,50
391119668001106,1,2,14,50
391119668001106,1,1,15,55
391119668001106,1,1,15,57
391119668001106,1,2,17,62
391119668001106,1,2,18,65
391119668001107,1,1,4,16
391119668001107,1,1,12,40
391119668001107,1,1,14,50
391119668001107,1,1,14,53
391119668001107,1,2,14,51
391119668001107,1,2,17,62
391119668001107,1,1,20,72
391119668001107,1,1,23,90
391119668001108,1,1,1,0
391119668001108,1,1,3,13
391119668001108,1,2,3,11
391119668001108,1,2,3,10
391119668001108,1,2,4,16
391119668001108,1,2,9,26
391119668001108,1,2,10,32
391119668001108,1,2,11,36
391119668001108,1,1,13,48
391119668001108,1,2,13,46
391119668001108,1,1,14,52
391119668001108,1,2,14,51
391119668001108,1,2,16,60
391119668001108,1,2,20,70
391119668001108,1,2,21,75
391119668001108,1,2,23,92
391119668001109,1,2,15,58
391119668001109,1,1,19,67
391119668001110,1,1,1,0
391119668001110,1,1,1,2
391119668001110,1,2,9,26
391119668001110,1,1,11,36
391119668002000,1,2,20,72
391119668002001,1,1,1,0
391119668002001,1,1,1,2
391119668002001,1,1,1,1
391119668002001,1,1,2,8
391119668002001,1,1,2,7
391119668002001,1,2,2,6
391119668002001,1,2,2,5
391119668002001,1,2,2,7
391119668002001,1,2,2,8
391119668002001,1,1,3,11
391119668002001,1,1,3,11
391119668002001,1,1,3,12
391119668002001,1,1,3,12
391119668002001,1,1,3,10
391119668002001,1,1,3,13
391119668002001,1,2,3,10
391119668002001,1,2,3,11
391119668002001,1,2,3,10
391119668002001,1,2,3,10
391119668002001,1,1,4,15
391119668002001,1,1,4,15
391119668002001,1,1,4,16
391119668002001,1,1,5,18
391119668002001,1,1,5,18
391119668002001,1,2,5,18
391119668002001,1,2,5,18
391119668002001,1,2,6,20
391119668002001,1,1,8,22
391119668002001,1,1,8,23
391119668002001,1,2,8,22
391119668002001,1,2,8,23
391119668002001,1,2,8,22
391119668002001,1,2,8,23
391119668002001,1,1,9,26
391119668002001,1,1,9,25
391119668002001,1,1,9,26
391119668002001,1,1,9,27
391119668002001,1,2,9,25
391119668002001,1,2,9,25
391119668002001,1,1,10,33
391119668002001,1,1,11,35
391119668002001,1,1,11,38
391119668002001,1,2,11,37
391119668002001,1,2,11,36
391119668002001,1,1,12,42
391119668002001,1,1,12,41
391119668002001,1,1,12,41
391119668002001,1,1,12,43
391119668002001,1,2,12,43
391119668002001,1,2,12,42
391119668002001,1,2,12,43
391119668002001,1,2,12,42
391119668002001,1,2,12,40
391119668002001,1,1,13,45
391119668002001,1,1,13,45
391119668002001,1,2,13,46
391119668002001,1,2,13,45
391119668002001,1,2,13,48
391119668002001,1,2,13,46
391119668002001,1,1,14,52
391119668002001,1,1,14,51
391119668002001,1,1,14,51
391119668002001,1,1,14,50
391119668002001,1,1,14,53
391119668002001,1,2,14,52
391119668002001,1,1,15,58
391119668002001,1,1,15,55
391119668002001,1,1,15,56
391119668002001,1,2,15,57
391119668002001,1,2,15,55
391119668002001,1,2,15,57
391119668002001,1,2,15,58
391119668002001,1,2,15,57
391119668002001,1,1,17,63
391119668002001,1,2,17,62
391119668002001,1,2,17,62
391119668002001,1,2,17,62
391119668002001,1,1,18,65
391119668002001,1,1,19,67
391119668002001,1,2,19,68
391119668002001,1,2,19,67
391119668002001,1,2,19,67
391119668002001,1,2,19,67
391119668002001,1,1,20,70
391119668002001,1,1,20,70
391119668002001,1,1,20,72
391119668002001,1,1,20,73
391119668002001,1,1,20,70
391119668002001,1,2,20,70
391119668002001,1,2,20,72
391119668002001,1,1,21,78
391119668002001,1,2,21,75
391119668002001,1,1,22,82
391119668002001,1,1,23,92
391119668002002,1,1,9,25
391119668002002,1,1,14,53
391119668002002,1,2,14,52
391119668002003,1,2,13,47
391119668002003,1,1,14,52
391119668002004,1,1,1,2
391119668002004,1,1,8,22
391119668002004,1,2,8,22
391119668002004,1,1,9,26
391119668002004,1,1,14,53
391119668002004,1,2,15,57
391119668002007,1,1,13,48
391119668002007,1,2,14,51
391119668002007,1,1,15,55
391119668002007,1,2,19,68
391119668002007,1,2,19,68
391119668002007,1,1,20,72
391119668002007,1,1,20,73
391119668002009,1,1,1,2
391119668002009,1,1,1,3
391119668002009,1,1,1,3
391119668002009,1,1,1,3
391119668002009,1,1,1,0
391119668002009,1,1,2,7
391119668002009,1,1,2,6
391119668002009,1,2,2,6
391119668002009,1,1,3,13
391119668002009,1,1,3,12
391119668002009,1,2,3,10
391119668002009,1,2,4,16
391119668002009,1,2,6,20
391119668002009,1,1,8,22
391119668002009,1,2,8,23
391119668002009,1,2,8,23
391119668002009,1,2,8,23
391119668002009,1,2,8,22
391119668002009,1,2,8,22
391119668002009,1,1,9,25
391119668002009,1,1,9,28
391119668002009,1,1,9,25
391119668002009,1,1,10,31
391119668002009,1,2,10,33
391119668002009,1,2,10,31
391119668002009,1,2,10,33
391119668002009,1,2,10,30
391119668002009,1,1,11,35
391119668002009,1,1,11,35
391119668002009,1,1,12,43
391119668002009,1,2,12,42
391119668002009,1,2,13,45
391119668002009,1,2,13,46
391119668002009,1,2,13,46
391119668002009,1,2,15,58
391119668002009,1,2,15,56
391119668002009,1,1,17,62
391119668002009,1,2,18,65
391119668002009,1,1,19,68
391119668002009,1,2,19,67
391119668002009,1,2,20,71
391119668002009,1,2,21,77
391119668002009,1,1,22,80
391119668002009,1,1,22,83
391119668002009,1,2,22,80
391119668002009,1,2,23,85
391119668002010,1,1,3,11
391119668002010,1,1,3,11
391119668002010,1,1,6,20
391119668002010,1,1,11,36
391119668002010,1,2,11,37
391119668002010,1,1,15,55
391119668002010,1,1,17,63
391119668002010,1,2,21,75
391119668002010,1,1,22,80
391119668002010,1,1,22,81
391119668002010,1,2,22,81
391119668002010,1,2,23,91
391119668002011,1,2,1,0
391119668002011,1,2,2,7
391119668002011,1,1,9,25
391119668002011,1,2,9,26
391119668002011,1,1,13,46
391119668002011,1,1,14,51
391119668002011,1,2,15,58
391119668002011,1,2,17,62
391119668002012,1,1,1,2
391119668002012,1,2,1,3
391119668002012,1,1,2,7
391119668002012,1,2,2,6
391119668002012,1,1,3,10
391119668002012,1,1,9,25
391119668002012,1,2,9,25
391119668002012,1,2,9,28
391119668002012,1,1,10,33
391119668002012,1,2,10,32
391119668002012,1,1,11,37
391119668002012,1,1,12,42
391119668002012,1,1,14,53
391119668002012,1,2,15,58
391119668002012,1,2,15,57
391119668002012,1,2,15,56
391119668002012,1,2,15,56
391119668002012,1,1,16,60
391119668002012,1,2,16,60
391119668002012,1,1,17,63
391119668002012,1,2,17,63
391119668002012,1,1,18,65
391119668002012,1,2,19,67
391119668002012,1,1,20,70
391119668002012,1,1,20,71
391119668002012,1,2,21,76
391119668002012,1,2,22,82
391119668002013,1,2,1,0
391119668002013,1,1,2,6
391119668002013,1,1,2,6
391119668002013,1,2,2,8
391119668002013,1,1,3,12
391119668002013,1,1,3,13
391119668002013,1,2,3,13
391119668002013,1,2,3,13
391119668002013,1,2,3,12
391119668002013,1,1,4,15
391119668002013,1,2,4,16
391119668002013,1,2,4,16
391119668002013,1,1,8,22
391119668002013,1,1,8,22
391119668002013,1,1,9,27
391119668002013,1,1,9,28
391119668002013,1,2,9,28
391119668002013,1,2,10,32
391119668002013,1,1,11,35
391119668002013,1,1,11,38
391119668002013,1,1,11,38
391119668002013,1,1,11,38
391119668002013,1,2,11,35
391119668002013,1,2,11,37
391119668002013,1,2,11,35
391119668002013,1,2,11,35
391119668002013,1,1,12,42
391119668002013,1,2,12,42
391119668002013,1,1,13,45
391119668002013,1,1,13,45
391119668002013,1,2,13,47
391119668002013,1,1,14,53
391119668002013,1,1,14,50
391119668002013,1,2,14,50
391119668002013,1,2,14,53
391119668002013,1,2,14,52
391119668002013,1,2,14,50
391119668002013,1,2,14,53
391119668002013,1,2,14,52
391119668002013,1,1,15,58
391119668002013,1,1,15,56
391119668002013,1,1,15,56
391119668002013,1,2,15,58
391119668002013,1,2,15,55
391119668002013,1,1,16,60
391119668002013,1,2,16,60
391119668002013,1,2,16,60
391119668002013,1,2,17,62
391119668002013,1,1,18,65
391119668002013,1,1,18,65
391119668002013,1,2,19,67
391119668002013,1,1,20,73
391119668002013,1,1,20,70
391119668002013,1,1,20,71
391119668002013,1,2,20,70
391119668002013,1,2,20,72
391119668002013,1,2,20,72
391119668002013,1,2,20,70
391119668002013,1,1,21,75
391119668002013,1,2,21,76
