INTAGE,TABBLKST,TABBLKCOU,TABTRACTCE,TABBLKGRPCE,TABBLK,RTYPE,GQTYPE_PL,VOTING_AGE,CENHISP,CENRACE,GEOID10
20210608_P,39,059,977600,1,1042,3,0,1,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,1,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,1,1,7,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,1,390599776001042
20210608_P,39,059,977600,1,1042,3,0,2,1,7,390599776001042
20210608_P,39,059,977600,1,1043,3,0,1,1,2,390599776001043
20210608_P,39,059,977600,1,1043,3,0,2,2,20,390599776001043
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,2,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,2,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,1,2,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1047,3,0,2,1,1,390599776001047
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1050,3,0,2,1,1,390599776001050
20210608_P,39,059,977600,1,1051,3,0,1,1,1,390599776001051
20210608_P,39,059,977600,1,1051,3,0,1,1,1,390599776001051
20210608_P,39,059,977600,1,1051,3,0,1,1,2,390599776001051
20210608_P,39,059,977600,1,1051,3,0,2,1,1,390599776001051
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1052,3,0,2,1,1,390599776001052
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,1,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1053,3,0,2,1,1,390599776001053
20210608_P,39,059,977600,1,1054,3,0,1,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,1,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,1,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,1,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,1,1,7,390599776001054
20210608_P,39,059,977600,1,1054,3,0,1,1,7,390599776001054
20210608_P,39,059,977600,1,1054,3,0,1,1,7,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,1,1054,3,0,2,1,1,390599776001054
20210608_P,39,059,977600,2,2000,3,0,1,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,1,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,1,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,1,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,1,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,1,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,7,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,7,390599776002000
20210608_P,39,059,977600,2,2000,3,0,2,1,7,390599776002000
20210608_P,39,059,977600,2,2001,3,0,1,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,1,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,2,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,2,390599776002001
20210608_P,39,059,977600,2,2001,3,0,2,1,2,390599776002001
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,1,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2002,3,0,2,1,1,390599776002002
20210608_P,39,059,977600,2,2003,3,0,2,1,1,390599776002003
20210608_P,39,059,977600,2,2003,3,0,2,1,1,390599776002003
20210608_P,39,059,977600,2,2003,3,0,2,1,1,390599776002003
20210608_P,39,059,977600,2,2003,3,0,2,1,1,390599776002003
20210608_P,39,059,977600,2,2003,3,0,2,1,2,390599776002003
20210608_P,39,059,977600,2,2003,3,0,2,1,2,390599776002003
20210608_P,39,059,977600,2,2004,3,0,1,1,1,390599776002004
20210608_P,39,059,977600,2,2004,3,0,1,1,7,390599776002004
20210608_P,39,059,977600,2,2004,3,0,1,1,7,390599776002004
20210608_P,39,059,977600,2,2004,3,0,1,2,1,390599776002004
20210608_P,39,059,977600,2,2004,3,0,1,2,1,390599776002004
20210608_P,39,059,977600,2,2004,3,0,1,2,1,390599776002004
20210608_P,39,059,977600,2,2004,3,0,2,1,1,390599776002004
20210608_P,39,059,977600,2,2004,3,0,2,1,1,390599776002004
